2;naval_base;2986.00;9.50;1368.00;-0.90;5579
2;naval_base;3013.00;9.50;1348.00;0.32;1452
2;naval_base;3021.00;9.50;1347.00;0.17;1452
2;bunker;3010.00;10.82;1357.00;5.54;0
2;bunker;2992.00;10.90;1372.00;3.37;0
2;bunker;3003.00;10.32;1369.00;6.04;0
2;bunker;3016.00;12.35;1360.00;2.42;0
2;bunker;3001.00;10.05;1366.00;3.98;0
2;bunker;3002.00;9.75;1360.00;1.82;0
2;bunker;3016.00;10.75;1353.00;4.49;0
2;coastal_bunker;2999.00;9.50;1356.00;-0.46;0
2;coastal_bunker;3010.00;9.50;1348.00;0.32;0
2;coastal_bunker;2998.00;9.50;1357.00;-0.93;0
2;coastal_bunker;3021.00;9.50;1347.00;0.17;0
2;coastal_bunker;2989.00;9.50;1364.00;-0.90;0
2;dockyard;2989.00;9.50;1366.00;-0.90;0
2;anti_air_building;3011.00;10.48;1354.00;3.54;0
2;anti_air_building;2997.00;9.60;1360.00;1.38;0
2;anti_air_building;2989.00;9.70;1369.00;2.93;0
2;synthetic_refinery;3005.00;9.68;1353.00;5.60;0
2;radar_station;2990.00;9.60;1366.00;3.44;0
2;rocket_site;2999.00;10.28;1369.00;6.11;0
2;nuclear_reactor;3007.00;10.45;1359.00;1.38;0
3;arms_factory;2925.00;10.53;1462.00;1.75;0
3;arms_factory;2931.00;15.32;1445.00;3.30;0
3;arms_factory;2929.00;14.65;1452.00;1.14;0
3;arms_factory;2926.00;10.70;1464.00;2.35;0
3;arms_factory;2925.00;15.60;1442.00;0.19;0
3;arms_factory;2915.00;10.25;1447.00;1.75;0
3;industrial_complex;2918.00;14.70;1439.00;4.42;0
3;industrial_complex;2927.00;11.63;1460.00;0.80;0
3;industrial_complex;2931.00;12.98;1461.00;3.81;0
3;industrial_complex;2928.00;15.18;1450.00;5.02;0
3;industrial_complex;2932.00;15.82;1451.00;2.86;0
3;industrial_complex;2930.00;15.60;1440.00;0.70;0
3;air_base;2915.00;10.00;1446.00;0.80;0
3;bunker;2917.00;10.23;1457.00;4.93;0
3;bunker;2927.00;10.68;1462.00;1.31;0
3;bunker;2929.00;15.35;1448.00;5.43;0
3;bunker;2935.00;15.40;1453.00;5.54;0
3;bunker;2914.00;10.53;1448.00;3.37;0
3;bunker;2930.00;15.45;1448.00;6.04;0
3;bunker;2919.00;10.78;1456.00;2.42;0
3;bunker;2919.00;12.55;1443.00;3.98;0
3;bunker;2929.00;15.78;1440.00;1.82;0
3;bunker;2915.00;10.10;1454.00;4.49;0
3;bunker;2909.00;9.90;1449.00;6.04;0
3;anti_air_building;2933.00;15.35;1447.00;3.88;0
3;anti_air_building;2907.00;10.10;1453.00;5.09;0
3;anti_air_building;2934.00;15.85;1452.00;2.93;0
3;synthetic_refinery;2923.00;13.48;1444.00;4.49;0
3;radar_station;2920.00;12.75;1444.00;0.87;0
3;rocket_site;2915.00;10.60;1460.00;3.54;0
3;nuclear_reactor;2924.00;14.48;1454.00;1.38;0
4;arms_factory;3061.00;10.35;1466.00;1.14;0
4;arms_factory;3044.00;12.53;1460.00;2.35;0
4;arms_factory;3058.00;11.57;1475.00;0.19;0
4;arms_factory;3048.00;11.15;1458.00;1.75;0
4;arms_factory;3048.00;12.00;1451.00;4.42;0
4;arms_factory;3046.00;14.40;1466.00;0.80;0
4;industrial_complex;3069.00;9.82;1475.00;3.81;0
4;industrial_complex;3068.00;9.88;1484.00;5.02;0
4;industrial_complex;3070.00;9.90;1473.00;2.86;0
4;industrial_complex;3048.00;14.07;1477.00;0.70;0
4;industrial_complex;3055.00;11.85;1469.00;0.80;0
4;industrial_complex;3040.00;13.05;1464.00;4.93;0
4;air_base;3059.00;12.23;1482.00;1.31;0
4;bunker;3068.00;9.75;1478.00;5.43;0
4;bunker;3058.00;12.05;1484.00;5.54;0
4;bunker;3048.00;14.28;1475.00;3.37;0
4;bunker;3045.00;12.05;1460.00;6.04;0
4;bunker;3063.00;10.93;1484.00;2.42;0
4;bunker;3043.00;13.60;1456.00;3.98;0
4;bunker;3061.00;10.90;1472.00;1.82;0
4;bunker;3049.00;11.60;1454.00;4.49;0
4;bunker;3052.00;10.40;1489.00;6.04;0
4;bunker;3045.00;13.45;1470.00;3.88;0
4;bunker;3061.00;9.90;1492.00;5.09;0
4;bunker;3050.00;13.03;1467.00;2.93;0
4;bunker;3060.00;10.20;1463.00;4.49;0
4;anti_air_building;3065.00;10.15;1478.00;0.87;0
4;anti_air_building;3056.00;11.70;1485.00;3.54;0
4;anti_air_building;3050.00;14.90;1476.00;1.38;0
4;synthetic_refinery;3055.00;10.25;1457.00;2.93;0
4;radar_station;3043.00;13.28;1458.00;5.60;0
4;rocket_site;3066.00;10.15;1481.00;3.44;0
4;nuclear_reactor;3058.00;11.65;1472.00;6.11;0
5;arms_factory;3147.00;9.70;1616.00;0.19;0
5;arms_factory;3119.00;9.65;1620.00;1.75;0
5;arms_factory;3139.00;9.65;1617.00;4.42;0
5;arms_factory;3126.00;9.65;1615.00;0.80;0
5;arms_factory;3140.00;9.70;1613.00;3.81;0
5;arms_factory;3125.00;9.60;1616.00;5.02;0
5;industrial_complex;3149.00;10.05;1622.00;2.86;0
5;industrial_complex;3155.00;9.70;1615.00;0.70;0
5;industrial_complex;3136.00;9.60;1618.00;0.80;0
5;industrial_complex;3149.00;9.78;1611.00;4.93;0
5;industrial_complex;3154.00;9.95;1618.00;1.31;0
5;industrial_complex;3134.00;9.70;1615.00;5.43;0
5;air_base;3122.00;9.55;1617.00;5.54;0
5;naval_base;3122.00;9.53;1614.00;-1.77;2256
5;naval_base;3118.00;9.50;1616.00;-1.82;2256
5;naval_base;3138.00;9.50;1627.00;-1.82;2256
5;bunker;3158.00;9.82;1612.00;3.98;0
5;bunker;3135.00;9.70;1615.00;1.82;0
5;bunker;3148.00;9.73;1618.00;4.49;0
5;bunker;3123.00;9.70;1612.00;6.04;0
5;bunker;3139.00;9.60;1620.00;3.88;0
5;bunker;3129.00;9.60;1620.00;5.09;0
5;coastal_bunker;3134.00;9.50;1620.00;-1.82;0
5;coastal_bunker;3122.00;9.50;1616.00;-1.77;0
5;coastal_bunker;3130.00;9.57;1626.00;-1.82;0
5;dockyard;3127.00;9.68;1622.00;-1.82;0
5;anti_air_building;3144.00;9.70;1624.00;1.38;0
5;anti_air_building;3150.00;9.80;1610.00;2.93;0
5;anti_air_building;3149.00;9.80;1618.00;5.60;0
5;synthetic_refinery;3150.00;9.80;1611.00;3.44;0
5;radar_station;3128.00;9.60;1618.00;6.11;0
5;rocket_site;3135.00;9.70;1615.00;1.38;0
5;nuclear_reactor;3132.00;9.65;1617.00;4.05;0
6;arms_factory;2855.00;9.80;1537.00;4.42;0
6;arms_factory;2868.00;9.90;1538.00;0.80;0
6;arms_factory;2870.00;9.65;1541.00;3.81;0
6;arms_factory;2873.00;9.80;1533.00;5.02;0
6;arms_factory;2879.00;9.70;1539.00;2.86;0
6;arms_factory;2866.00;9.93;1535.00;0.70;0
6;industrial_complex;2875.00;9.60;1542.00;0.80;0
6;industrial_complex;2858.00;9.73;1540.00;4.93;0
6;industrial_complex;2884.00;9.73;1537.00;1.31;0
6;industrial_complex;2850.00;9.70;1535.00;5.43;0
6;industrial_complex;2862.00;9.70;1531.00;5.54;0
6;industrial_complex;2855.00;9.70;1541.00;3.37;0
6;air_base;2877.00;9.80;1535.00;6.04;0
6;naval_base;2849.00;9.60;1540.00;-2.68;8621
6;naval_base;2854.00;9.60;1542.00;-2.16;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;bunker;2859.00;10.07;1538.00;4.49;0
6;bunker;2881.00;9.73;1537.00;6.04;0
6;bunker;2869.00;9.75;1537.00;3.88;0
6;bunker;2871.00;9.63;1543.00;5.09;0
6;bunker;2888.00;9.88;1539.00;2.93;0
6;bunker;2856.00;9.90;1537.00;4.49;0
6;bunker;2879.00;9.70;1539.00;0.87;0
6;bunker;2861.00;9.80;1532.00;3.54;0
6;coastal_bunker;2873.00;9.55;1544.00;-2.55;0
6;coastal_bunker;2850.00;9.53;1541.00;-2.68;0
6;coastal_bunker;2854.00;9.50;1543.00;-2.16;0
6;dockyard;2848.00;9.53;1540.00;-2.68;0
6;anti_air_building;2861.00;9.70;1530.00;6.11;0
6;anti_air_building;2871.00;9.63;1543.00;1.38;0
6;anti_air_building;2872.00;9.70;1535.00;4.05;0
6;synthetic_refinery;2884.00;9.78;1542.00;1.88;0
6;radar_station;2853.00;9.70;1535.00;1.99;0
6;rocket_site;2891.00;10.00;1538.00;6.11;0
6;nuclear_reactor;2877.00;9.70;1538.00;2.49;0
7;arms_factory;2884.00;9.60;1559.00;3.81;0
7;arms_factory;2884.00;9.60;1564.00;5.02;0
7;arms_factory;2884.00;9.70;1576.00;2.86;0
7;arms_factory;2878.00;9.70;1561.00;0.70;0
7;arms_factory;2882.00;9.70;1575.00;0.80;0
7;arms_factory;2872.00;9.70;1555.00;4.93;0
7;industrial_complex;2884.00;9.60;1557.00;1.31;0
7;industrial_complex;2878.00;9.55;1566.00;5.43;0
7;industrial_complex;2884.00;9.60;1562.00;5.54;0
7;industrial_complex;2884.00;9.60;1569.00;3.37;0
7;industrial_complex;2882.00;9.60;1561.00;6.04;0
7;industrial_complex;2886.00;9.50;1573.00;2.42;0
7;air_base;2865.00;9.55;1548.00;3.98;0
7;naval_base;2886.00;9.50;1580.00;-2.94;2752
7;naval_base;2877.00;9.50;1567.00;-2.36;2775
7;naval_base;2864.00;9.50;1547.00;-2.03;8621
7;naval_base;2869.00;9.50;1554.00;-1.47;8621
7;naval_base;2868.00;9.50;1545.00;-3.93;8621
7;naval_base;2871.00;9.50;1557.00;-1.37;8621
7;bunker;2860.00;9.70;1543.00;4.49;0
7;bunker;2879.00;9.55;1570.00;0.87;0
7;bunker;2880.00;9.60;1557.00;3.54;0
7;bunker;2883.00;9.60;1564.00;1.38;0
7;bunker;2879.00;9.60;1555.00;2.93;0
7;bunker;2885.00;9.50;1573.00;5.60;0
7;bunker;2873.00;9.55;1549.00;3.44;0
7;coastal_bunker;2868.00;9.50;1554.00;-1.47;0
7;coastal_bunker;2873.00;9.50;1546.00;-2.03;0
7;coastal_bunker;2871.00;9.50;1558.00;-1.37;0
7;coastal_bunker;2880.00;9.50;1577.00;-1.77;0
7;coastal_bunker;2862.00;9.50;1545.00;-3.93;0
7;coastal_bunker;2877.00;9.57;1564.00;-2.36;0
7;dockyard;2866.00;9.60;1549.00;-2.03;0
7;anti_air_building;2883.00;9.60;1558.00;5.16;0
7;anti_air_building;2881.00;9.68;1566.00;0.43;0
7;anti_air_building;2887.00;9.60;1562.00;4.56;0
7;synthetic_refinery;2884.00;9.57;1570.00;0.94;0
7;radar_station;2885.00;9.60;1561.00;3.60;0
7;rocket_site;2880.00;9.55;1574.00;0.34;0
7;nuclear_reactor;2873.00;9.50;1551.00;3.00;0
8;arms_factory;2900.00;10.82;1508.00;2.86;0
8;arms_factory;2898.00;10.80;1509.00;0.70;0
8;arms_factory;2901.00;10.90;1509.00;0.80;0
8;arms_factory;2898.00;10.95;1510.00;4.93;0
8;arms_factory;2901.00;10.90;1510.00;1.31;0
8;arms_factory;2904.00;10.80;1510.00;5.43;0
8;industrial_complex;2900.00;11.00;1511.00;5.54;0
8;industrial_complex;2904.00;10.80;1511.00;3.37;0
8;industrial_complex;2899.00;11.25;1512.00;6.04;0
8;industrial_complex;2902.00;10.95;1512.00;2.42;0
8;industrial_complex;2905.00;10.82;1512.00;3.98;0
8;industrial_complex;2900.00;11.18;1513.00;1.82;0
8;air_base;2897.00;11.60;1514.00;4.49;0
8;bunker;2900.00;11.25;1514.00;6.04;0
8;anti_air_building;2897.00;11.75;1515.00;3.88;0
8;anti_air_building;2901.00;11.15;1515.00;5.09;0
8;anti_air_building;2899.00;11.53;1516.00;2.93;0
8;synthetic_refinery;2899.00;11.60;1517.00;4.49;0
8;radar_station;2899.00;11.70;1518.00;0.87;0
8;rocket_site;2900.00;10.80;1507.00;3.54;0
8;nuclear_reactor;2901.00;10.82;1508.00;1.38;0
9;arms_factory;3022.00;12.50;1512.00;0.80;0
9;arms_factory;3031.00;11.85;1515.00;4.93;0
9;arms_factory;3025.00;12.38;1505.00;1.31;0
9;arms_factory;3052.00;12.68;1513.00;5.43;0
9;arms_factory;3042.00;10.40;1526.00;5.54;0
9;arms_factory;3054.00;11.20;1522.00;3.37;0
9;industrial_complex;3060.00;12.70;1516.00;6.04;0
9;industrial_complex;3061.00;12.15;1520.00;2.42;0
9;industrial_complex;3037.00;11.18;1525.00;3.98;0
9;industrial_complex;3030.00;11.98;1505.00;1.82;0
9;industrial_complex;3042.00;11.45;1520.00;4.49;0
9;industrial_complex;3032.00;12.20;1501.00;6.04;0
9;air_base;3025.00;10.55;1527.00;3.88;0
9;bunker;3048.00;11.10;1528.00;5.09;0
9;bunker;3015.00;12.07;1519.00;2.93;0
9;bunker;3034.00;13.05;1499.00;4.49;0
9;bunker;3042.00;10.78;1532.00;0.87;0
9;bunker;3039.00;12.60;1512.00;3.54;0
9;bunker;3019.00;12.78;1509.00;1.38;0
9;bunker;3025.00;12.05;1509.00;2.93;0
9;bunker;3059.00;11.63;1529.00;5.60;0
9;bunker;3047.00;11.88;1519.00;3.44;0
9;bunker;3035.00;10.90;1521.00;6.11;0
9;bunker;3024.00;11.00;1525.00;1.38;0
9;bunker;3062.00;12.43;1525.00;4.05;0
9;bunker;3051.00;12.40;1518.00;1.88;0
9;bunker;3031.00;12.10;1511.00;1.99;0
9;anti_air_building;3032.00;12.03;1508.00;6.11;0
9;anti_air_building;3054.00;10.85;1523.00;2.49;0
9;anti_air_building;3033.00;12.23;1503.00;5.16;0
9;synthetic_refinery;3019.00;14.43;1505.00;0.43;0
9;radar_station;3032.00;13.38;1497.00;4.56;0
9;rocket_site;3026.00;10.95;1524.00;0.94;0
9;nuclear_reactor;3018.00;13.35;1508.00;3.60;0
10;arms_factory;3127.00;9.90;1557.00;1.31;0
10;arms_factory;3144.00;9.88;1551.00;5.43;0
10;arms_factory;3143.00;9.85;1569.00;5.54;0
10;arms_factory;3127.00;9.90;1559.00;3.37;0
10;arms_factory;3120.00;10.00;1546.00;6.04;0
10;arms_factory;3156.00;10.13;1566.00;2.42;0
10;industrial_complex;3130.00;9.95;1550.00;3.98;0
10;industrial_complex;3148.00;10.07;1568.00;1.82;0
10;industrial_complex;3119.00;9.90;1561.00;4.49;0
10;industrial_complex;3116.00;9.95;1555.00;6.04;0
10;industrial_complex;3120.00;9.88;1562.00;3.88;0
10;industrial_complex;3129.00;9.85;1563.00;5.09;0
10;air_base;3118.00;10.00;1552.00;2.93;0
10;bunker;3132.00;9.80;1564.00;4.49;0
10;bunker;3153.00;10.50;1564.00;0.87;0
10;bunker;3139.00;9.80;1560.00;3.54;0
10;bunker;3118.00;10.00;1549.00;1.38;0
10;bunker;3129.00;10.13;1546.00;2.93;0
10;bunker;3142.00;9.80;1564.00;5.60;0
10;bunker;3116.00;9.90;1561.00;3.44;0
10;bunker;3117.00;9.90;1559.00;6.11;0
10;bunker;3138.00;9.80;1551.00;1.38;0
10;anti_air_building;3129.00;9.82;1561.00;4.05;0
10;anti_air_building;3130.00;9.90;1551.00;1.88;0
10;anti_air_building;3145.00;9.90;1569.00;1.99;0
10;synthetic_refinery;3129.00;9.90;1553.00;6.11;0
10;radar_station;3124.00;9.90;1555.00;2.49;0
10;rocket_site;3116.00;9.90;1563.00;5.16;0
10;nuclear_reactor;3145.00;9.85;1559.00;0.43;0
11;arms_factory;3186.00;9.73;1623.00;5.54;0
11;arms_factory;3174.00;10.38;1616.00;3.37;0
11;arms_factory;3195.00;10.30;1644.00;6.04;0
11;arms_factory;3162.00;10.28;1623.00;2.42;0
11;arms_factory;3198.00;10.20;1609.00;3.98;0
11;arms_factory;3197.00;9.80;1602.00;1.82;0
11;industrial_complex;3200.00;10.40;1643.00;4.49;0
11;industrial_complex;3197.00;10.35;1625.00;6.04;0
11;industrial_complex;3199.00;10.40;1617.00;3.88;0
11;industrial_complex;3188.00;9.80;1602.00;5.09;0
11;industrial_complex;3193.00;10.30;1634.00;2.93;0
11;industrial_complex;3212.00;10.43;1622.00;4.49;0
11;air_base;3185.00;9.88;1611.00;0.87;0
11;bunker;3196.00;10.40;1639.00;3.54;0
11;bunker;3198.00;10.40;1643.00;1.38;0
11;bunker;3205.00;10.05;1634.00;2.93;0
11;bunker;3189.00;9.80;1611.00;5.60;0
11;bunker;3180.00;9.70;1623.00;3.44;0
11;bunker;3207.00;10.25;1627.00;6.11;0
11;bunker;3169.00;9.80;1619.00;1.38;0
11;bunker;3176.00;9.85;1602.00;4.05;0
11;bunker;3188.00;9.80;1602.00;1.88;0
11;bunker;3174.00;11.30;1612.00;1.99;0
11;bunker;3189.00;10.30;1649.00;6.11;0
11;bunker;3211.00;10.35;1623.00;2.49;0
11;bunker;3192.00;10.38;1622.00;5.16;0
11;bunker;3197.00;10.05;1608.00;0.43;0
11;bunker;3165.00;10.13;1611.00;4.56;0
11;bunker;3184.00;10.25;1635.00;0.94;0
11;anti_air_building;3210.00;10.35;1638.00;3.60;0
11;anti_air_building;3195.00;10.40;1640.00;0.34;0
11;anti_air_building;3185.00;10.20;1631.00;3.00;0
11;synthetic_refinery;3163.00;9.90;1613.00;5.67;0
11;radar_station;3211.00;10.38;1637.00;2.05;0
11;rocket_site;3200.00;10.40;1611.00;5.06;0
11;nuclear_reactor;3201.00;9.80;1629.00;6.28;0
12;arms_factory;3193.00;10.00;1664.00;6.04;0
12;arms_factory;3184.00;9.68;1665.00;2.42;0
12;arms_factory;3187.00;9.90;1665.00;3.98;0
12;arms_factory;3191.00;10.10;1665.00;1.82;0
12;arms_factory;3194.00;10.23;1665.00;4.49;0
12;arms_factory;3184.00;9.70;1666.00;6.04;0
12;industrial_complex;3187.00;9.98;1666.00;3.88;0
12;industrial_complex;3191.00;10.25;1666.00;5.09;0
12;industrial_complex;3184.00;9.70;1667.00;2.93;0
12;industrial_complex;3187.00;10.00;1667.00;4.49;0
12;industrial_complex;3190.00;10.30;1667.00;0.87;0
12;industrial_complex;3186.00;9.80;1668.00;3.54;0
12;air_base;3189.00;10.20;1668.00;1.38;0
12;naval_base;3180.00;9.60;1666.00;-2.36;1885
12;naval_base;3187.00;9.50;1672.00;-1.82;1885
12;naval_base;3187.00;9.50;1677.00;-1.57;1885
12;bunker;3238.00;9.88;1657.00;6.11;0
12;bunker;3188.00;10.00;1665.00;1.38;0
12;bunker;3217.00;10.40;1636.00;4.05;0
12;bunker;3199.00;10.35;1674.00;1.88;0
12;bunker;3214.00;10.60;1665.00;1.99;0
12;bunker;3211.00;10.30;1683.00;6.11;0
12;bunker;3228.00;10.38;1667.00;2.49;0
12;bunker;3201.00;10.40;1666.00;5.16;0
12;bunker;3207.00;9.80;1649.00;0.43;0
12;bunker;3235.00;9.90;1647.00;4.56;0
12;bunker;3205.00;10.53;1669.00;0.94;0
12;bunker;3202.00;10.32;1679.00;3.60;0
12;bunker;3239.00;9.80;1665.00;0.34;0
12;bunker;3222.00;10.00;1649.00;3.00;0
12;bunker;3189.00;9.78;1682.00;5.67;0
12;bunker;3213.00;10.60;1670.00;2.05;0
12;bunker;3215.00;9.93;1652.00;5.06;0
12;bunker;3231.00;10.40;1656.00;6.28;0
12;bunker;3233.00;10.30;1641.00;4.12;0
12;coastal_bunker;3180.00;9.60;1666.00;-2.36;0
12;coastal_bunker;3187.00;9.57;1671.00;-1.82;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.57;0
12;dockyard;3187.00;9.50;1673.00;-1.82;0
12;anti_air_building;3232.00;10.38;1663.00;4.12;0
12;anti_air_building;3235.00;10.05;1663.00;0.50;0
12;anti_air_building;3239.00;9.80;1663.00;4.62;0
12;synthetic_refinery;3229.00;10.40;1664.00;5.83;0
12;radar_station;3232.00;10.40;1664.00;2.56;0
12;rocket_site;3236.00;9.90;1664.00;5.23;0
12;nuclear_reactor;3239.00;9.80;1664.00;1.61;0
13;arms_factory;3191.00;9.70;1717.00;3.98;0
13;arms_factory;3209.00;10.40;1712.00;1.82;0
13;arms_factory;3185.00;9.73;1703.00;4.49;0
13;arms_factory;3196.00;10.30;1713.00;6.04;0
13;arms_factory;3198.00;10.30;1709.00;3.88;0
13;arms_factory;3154.00;9.68;1695.00;5.09;0
13;industrial_complex;3193.00;10.20;1695.00;2.93;0
13;industrial_complex;3188.00;9.60;1689.00;4.49;0
13;industrial_complex;3190.00;10.18;1705.00;0.87;0
13;industrial_complex;3179.00;9.70;1717.00;3.54;0
13;industrial_complex;3161.00;9.70;1700.00;1.38;0
13;industrial_complex;3192.00;9.70;1720.00;2.93;0
13;air_base;3190.00;9.75;1716.00;5.60;0
13;naval_base;3181.00;9.50;1697.00;-0.59;1885
13;naval_base;3201.00;9.55;1723.00;-2.36;1660
13;naval_base;3189.00;9.50;1698.00;-1.37;1885
13;naval_base;3218.00;9.60;1724.00;-3.34;1434
13;naval_base;3173.00;9.50;1710.00;-2.21;1660
13;naval_base;3162.00;9.50;1707.00;0.46;1885
13;naval_base;3155.00;9.57;1695.00;-4.47;1885
13;naval_base;3172.00;9.50;1713.00;-1.82;1660
13;naval_base;3188.00;9.55;1722.00;-2.90;1660
13;bunker;3179.00;9.65;1713.00;0.43;0
13;bunker;3220.00;9.75;1723.00;4.56;0
13;bunker;3153.00;9.70;1698.00;0.94;0
13;bunker;3197.00;10.20;1714.00;3.60;0
13;bunker;3208.00;9.80;1717.00;0.34;0
13;bunker;3211.00;10.40;1708.00;3.00;0
13;bunker;3204.00;10.30;1705.00;5.67;0
13;bunker;3202.00;9.75;1693.00;2.05;0
13;bunker;3183.00;9.70;1710.00;5.06;0
13;bunker;3183.00;9.70;1702.00;6.28;0
13;bunker;3195.00;10.30;1696.00;4.12;0
13;bunker;3193.00;9.75;1717.00;0.50;0
13;bunker;3190.00;10.25;1703.00;2.05;0
13;bunker;3161.00;9.60;1709.00;6.18;0
13;coastal_bunker;3222.00;9.68;1723.00;-3.34;0
13;coastal_bunker;3156.00;9.60;1710.00;-1.57;0
13;coastal_bunker;3150.00;9.50;1693.00;-1.21;0
13;coastal_bunker;3200.00;9.60;1723.00;-2.36;0
13;coastal_bunker;3188.00;9.50;1694.00;-1.37;0
13;coastal_bunker;3173.00;9.50;1702.00;-1.11;0
13;coastal_bunker;3195.00;9.60;1723.00;-2.90;0
13;coastal_bunker;3180.00;9.50;1697.00;-0.59;0
13;coastal_bunker;3181.00;9.50;1720.00;-1.82;0
13;dockyard;3175.00;9.60;1705.00;-1.11;0
13;anti_air_building;3200.00;9.70;1716.00;5.13;0
13;anti_air_building;3153.00;9.57;1692.00;0.06;0
13;anti_air_building;3208.00;9.68;1722.00;4.18;0
13;synthetic_refinery;3201.00;9.70;1718.00;5.74;0
13;radar_station;3203.00;10.30;1705.00;2.12;0
13;rocket_site;3184.00;9.70;1710.00;4.79;0
13;nuclear_reactor;3205.00;9.90;1698.00;1.52;0
14;arms_factory;2748.00;9.85;1484.00;4.49;0
14;arms_factory;2782.00;9.70;1480.00;6.04;0
14;arms_factory;2749.00;9.85;1482.00;3.88;0
14;arms_factory;2750.00;9.70;1489.00;5.09;0
14;arms_factory;2779.00;9.75;1486.00;2.93;0
14;arms_factory;2746.00;9.70;1488.00;4.49;0
14;industrial_complex;2772.00;9.98;1480.00;0.87;0
14;industrial_complex;2749.00;9.82;1481.00;3.54;0
14;industrial_complex;2777.00;9.78;1478.00;1.38;0
14;industrial_complex;2782.00;10.07;1485.00;2.93;0
14;industrial_complex;2751.00;9.85;1487.00;5.60;0
14;industrial_complex;2774.00;9.78;1484.00;3.44;0
14;air_base;2747.00;9.78;1480.00;6.11;0
14;naval_base;2736.00;9.50;1485.00;-0.98;4885
14;naval_base;2756.00;9.50;1470.00;-0.32;8546
14;naval_base;2764.00;9.50;1471.00;-0.69;8546
14;naval_base;2738.00;9.50;1477.00;-1.33;4885
14;naval_base;2762.00;9.70;1488.00;-3.14;2871
14;naval_base;2753.00;9.60;1493.00;-2.21;2381
14;naval_base;2773.00;9.57;1489.00;-3.14;2871
14;bunker;2767.00;9.82;1472.00;0.43;0
14;bunker;2757.00;10.40;1480.00;4.56;0
14;bunker;2773.00;9.85;1480.00;0.94;0
14;bunker;2737.00;9.60;1486.00;3.60;0
14;bunker;2772.00;9.78;1486.00;0.34;0
14;bunker;2745.00;9.70;1482.00;3.00;0
14;bunker;2753.00;9.70;1491.00;5.67;0
14;bunker;2756.00;9.70;1476.00;2.05;0
14;bunker;2746.00;9.70;1479.00;5.06;0
14;bunker;2769.00;9.70;1487.00;6.28;0
14;bunker;2785.00;9.90;1481.00;4.12;0
14;coastal_bunker;2756.00;9.55;1494.00;-4.04;0
14;coastal_bunker;2773.00;9.68;1488.00;-3.14;0
14;coastal_bunker;2763.00;9.50;1471.00;-0.32;0
14;coastal_bunker;2737.00;9.53;1490.00;-2.68;0
14;coastal_bunker;2746.00;9.50;1474.00;-1.33;0
14;coastal_bunker;2767.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2765.00;9.50;1488.00;-3.14;0
14;dockyard;2733.00;9.50;1488.00;-2.68;0
